job,configuration_id,quantization,workload,concurrency,repetition,status,valid_result,invalid_reasons,input_tokens,output_tokens_requested,output_tokens_per_s,request_throughput_per_s,engine_generation_tokens_delta,ttft_ms_p50,ttft_ms_p95,tpot_ms_p50,tpot_ms_p95,itl_ms_p50,itl_ms_p95,e2e_s_p50,e2e_s_p95,meets_slo,kv_cache_usage_p50,kv_cache_usage_p95,kv_cache_usage_max,num_preemptions_delta,recomputed_tokens_delta,preemption_nonzero_samples,preemption_sample_count,num_waiting_reqs_mean,num_waiting_reqs_max,num_running_reqs_mean,prefix_cache_queries_delta,prefix_cache_hits_delta,gpu_util_mean_pct,gpu_mem_used_mib_max,gpu_power_w_mean,sm_clock_mhz_mean,mem_clock_mhz_mean,gpu_temp_c_max,pcie_gen_mode,cell_num_preemptions_delta,cell_recomputed_tokens_delta,cell_kv_cache_usage_max,cell_preemption_nonzero_samples,telemetry_sample_count,chunk_token_agreement,period_estimate_s,periods_in_window,oscillation_amplitude_rel,client_tokens_between_window_samples,window_sample_span_s,kv_cache_tokens,window_seconds,window_completed_requests,window_streamed_tokens,error_count,total_requests_issued,cell_wall_seconds,weight_bytes_gb,model_path,serving_backend,corpus_version,prompt_set_hash,slo_tpot_ms,started_at,finished_at,gpu_uuid,gpu_name,driver,dispatch_ok,prefix_caching_logged,gate_fired,warmup_truncated
P2,BF16_REFERENCE,BF16,DECODE_PRIMARY,12,1,OK,True,,512,2048,382.21,0.1393,91608.0,607.4490339960903,745.2529656584375,31.12034620109784,31.29730516893727,30.92911501880735,33.504482463467866,64.27181357052177,64.4475187752978,True,0.42979942693409745,0.645487106017192,0.6790830945558739,0.0,0.0,0,24,0.0,0.0,11.92,0.0,0.0,100.0,22525.0,145.0,1885.2,13365.0,86.0,4.0,0.0,0.0,0.6790830945558739,0,47,True,64.5,4.01,0.2384,,,44688,258.43,36,98772,0,96,469.25,16.1,/home/sathvik/.cache/huggingface/hub/models--NousResearch--Meta-Llama-3.1-8B-Instruct/snapshots/d10aef7999a2b5ba950ab3974312feeedbfe0b77,vLLM 0.19.1,c4-en-validation-shard0-v1,2681c604332813f2e893b252bc512efaac15316874d22352917492e5a40b130f,50.0,2026-08-23T21:34:48-0400,2026-08-23T21:42:37-0400,GPU-fdc11a18-6edb-7e2f-82b2-6bd0b9ed714d,NVIDIA RTX PRO 4000 Blackwell,575.64.03,True,False,True,False
P2,BF16_REFERENCE,BF16,DECODE_PRIMARY,15,1,OK,True,,512,2048,464.16,0.1679,115725.0,683.9054189622402,752.0628444384784,32.03544435414345,32.24597925911273,31.77815699018538,34.786840877495706,66.24455589405261,66.26237165094354,True,0.5479942693409742,0.8340795128939829,0.8595988538681949,0.0,0.0,0,25,0.0,0.0,15.0,0.0,0.0,100.0,22525.0,145.0,1872.08,13365.0,84.0,4.0,0.0,0.0,0.8595988538681949,0,48,True,66.9,4.01,0.2728,,,44688,267.94,45,124365,0,120,478.77,16.1,/home/sathvik/.cache/huggingface/hub/models--NousResearch--Meta-Llama-3.1-8B-Instruct/snapshots/d10aef7999a2b5ba950ab3974312feeedbfe0b77,vLLM 0.19.1,c4-en-validation-shard0-v1,2681c604332813f2e893b252bc512efaac15316874d22352917492e5a40b130f,50.0,2026-08-23T21:42:37-0400,2026-08-23T21:50:36-0400,GPU-fdc11a18-6edb-7e2f-82b2-6bd0b9ed714d,NVIDIA RTX PRO 4000 Blackwell,575.64.03,True,False,True,False
P2,BF16_REFERENCE,BF16,DECODE_PRIMARY,16,1,OK,True,,512,2048,489.61,0.1775,122144.0,746.4813130209222,753.6533404141665,32.36818403637098,32.5881231044743,32.08714094944298,35.281619522720575,66.96118532400578,67.00520242747152,True,0.5787965616045845,0.8739255014326648,0.9111747851002865,0.0,0.0,0,25,0.0,0.0,16.0,0.0,0.0,100.0,22525.0,145.0,1872.04,13365.0,84.0,4.0,0.0,0.0,0.9169054441260744,0,49,True,67.6,4.0,0.1793,,,44688,270.42,48,132400,0,128,491.26,16.1,/home/sathvik/.cache/huggingface/hub/models--NousResearch--Meta-Llama-3.1-8B-Instruct/snapshots/d10aef7999a2b5ba950ab3974312feeedbfe0b77,vLLM 0.19.1,c4-en-validation-shard0-v1,2681c604332813f2e893b252bc512efaac15316874d22352917492e5a40b130f,50.0,2026-08-23T21:50:38-0400,2026-08-23T21:58:50-0400,GPU-fdc11a18-6edb-7e2f-82b2-6bd0b9ed714d,NVIDIA RTX PRO 4000 Blackwell,575.64.03,True,False,True,False
P2,BF16_REFERENCE,BF16,DECODE_PRIMARY,17,1,OK,True,,512,2048,425.35,0.1541,136304.0,747.3920090124011,813.5048128897324,39.636222777240306,39.84433928623788,39.37926306389272,42.77097526937723,81.88237999519333,81.88963633554522,True,0.6088825214899714,0.9073065902578796,0.9620343839541547,0.0,0.0,0,32,0.0,0.0,16.91,0.0,0.0,100.0,22525.0,145.0,1728.39,13365.0,86.0,4.0,0.0,0.0,0.9620343839541547,0,61,True,82.4,4.02,0.2107,,,44688,331.04,51,140807,0,136,601.99,16.1,/home/sathvik/.cache/huggingface/hub/models--NousResearch--Meta-Llama-3.1-8B-Instruct/snapshots/d10aef7999a2b5ba950ab3974312feeedbfe0b77,vLLM 0.19.1,c4-en-validation-shard0-v1,2681c604332813f2e893b252bc512efaac15316874d22352917492e5a40b130f,50.0,2026-08-23T21:58:50-0400,2026-08-23T22:08:52-0400,GPU-fdc11a18-6edb-7e2f-82b2-6bd0b9ed714d,NVIDIA RTX PRO 4000 Blackwell,575.64.03,True,False,True,False
P2,BF16_REFERENCE,BF16,DECODE_PRIMARY,18,1,OK,True,,512,2048,437.3,0.1567,144201.0,763.4089764906093,882.1077256230637,40.77820292229045,41.326855607841495,40.17260705586523,44.06185138504952,84.28116438852157,85.25483421453973,True,0.6239255014326648,0.9735136103151862,0.9845988538681948,4.0,0.0,4,33,0.03,1.0,17.97,0.0,0.0,100.0,22525.0,145.0,1744.79,13365.0,86.0,4.0,7.0,0.0,0.9992836676217765,7,62,True,86.1,4.0,0.333,,,44688,344.57,54,150681,0,144,615.51,16.1,/home/sathvik/.cache/huggingface/hub/models--NousResearch--Meta-Llama-3.1-8B-Instruct/snapshots/d10aef7999a2b5ba950ab3974312feeedbfe0b77,vLLM 0.19.1,c4-en-validation-shard0-v1,2681c604332813f2e893b252bc512efaac15316874d22352917492e5a40b130f,50.0,2026-08-23T22:08:52-0400,2026-08-23T22:19:07-0400,GPU-fdc11a18-6edb-7e2f-82b2-6bd0b9ed714d,NVIDIA RTX PRO 4000 Blackwell,575.64.03,True,False,True,False
P2,BF16_REFERENCE,BF16,DECODE_PRIMARY,17,2,OK,True,,512,2048,425.96,0.1541,136491.0,746.7393069528043,811.381034902297,39.58263798684162,39.790101378585575,39.33698986656964,42.735742358490825,81.76951905200258,81.78012113459408,True,0.5967048710601719,0.9097421203438395,0.9663323782234957,0.0,0.0,0,32,0.0,0.0,16.82,0.0,0.0,100.0,22525.0,144.99,1730.24,13365.0,85.0,4.0,0.0,0.0,0.9663323782234957,0,61,True,82.2,4.03,0.2105,,,44688,331.05,51,141013,0,136,601.97,16.1,/home/sathvik/.cache/huggingface/hub/models--NousResearch--Meta-Llama-3.1-8B-Instruct/snapshots/d10aef7999a2b5ba950ab3974312feeedbfe0b77,vLLM 0.19.1,c4-en-validation-shard0-v1,2681c604332813f2e893b252bc512efaac15316874d22352917492e5a40b130f,50.0,2026-08-23T22:19:07-0400,2026-08-23T22:29:09-0400,GPU-fdc11a18-6edb-7e2f-82b2-6bd0b9ed714d,NVIDIA RTX PRO 4000 Blackwell,575.64.03,True,False,True,False
P2,BF16_REFERENCE,BF16,DECODE_PRIMARY,18,2,OK,True,,512,2048,437.27,0.1569,144219.0,764.9375495966524,879.988509521354,40.78264616857022,41.33447489085182,40.167276514694095,44.07366547966376,84.25779484806117,85.27075493882874,True,0.6273280802292264,0.9589720630372492,0.9899713467048711,4.0,0.0,4,33,0.0,0.0,17.82,0.0,0.0,100.0,22525.0,144.99,1746.62,13365.0,86.0,4.0,7.0,0.0,0.9992836676217765,7,62,True,86.0,4.0,0.3286,,,44688,344.06,54,150447,0,144,614.99,16.1,/home/sathvik/.cache/huggingface/hub/models--NousResearch--Meta-Llama-3.1-8B-Instruct/snapshots/d10aef7999a2b5ba950ab3974312feeedbfe0b77,vLLM 0.19.1,c4-en-validation-shard0-v1,2681c604332813f2e893b252bc512efaac15316874d22352917492e5a40b130f,50.0,2026-08-23T22:29:09-0400,2026-08-23T22:39:24-0400,GPU-fdc11a18-6edb-7e2f-82b2-6bd0b9ed714d,NVIDIA RTX PRO 4000 Blackwell,575.64.03,True,False,True,False
